"range_CocE","hill_transfer","Km","fold_change","baseline","total_enzyme","ratio_hip_benz","cooperativity_resource","range_resource"
0.225938334674487,1.33596461366265,114.224228519719,20.5936939408336,129.556223288085,4.75386466016977,0.765985929284577,2.07138278941548,1.67329638090554
0.0448118480054418,0,0,0,5.27656341347275e-05,0.263948941343744,0.00636868836134282,0.0862511071929028,0.104046771716493
0.00448118480054418,0,0,0,5.27656341347275e-06,0.0263948941343744,0.000636868836134282,0.00862511071929028,0.0104046771716493
0.00878312220906658,0,0,0,1.03420642904066e-05,0.0517339925033738,0.00124826291882319,0.016905217009809,0.0203931672564326
