"hill_transfer","Km","fold_change","baseline","slower_slope","range_HipO","HipO_constant","hippurate_constant","hill_HipO","hill_hippurate","range_CocE","CocE_constant","cocaine_constant","hill_CocE","hill_cocaine","range_benzamid_enz","benzamid_enz_constant","benzamid_constant","hill_benzamid_enz","hill_benzamid","range_biphenyl_enz","biphenyl_enz_constant","biphenyl_constant","hill_biphenyl_enz","hill_biphenyl"
2.1,8.4077332009223,129.772712895346,0.0307561435577849,8.09680062258333,487.882387065282,0.395914311826621,245.153854153238,1.82383283739915,1.20495872285907,336.707771087265,0.798761262978922,54.3889109124223,1.71320350762858,1.44140354778978,233.68913099279,3.72748317423754,48.5891044309918,0.683605690358625,0.905943601579505,63.6911529247068,8.63395673371928,56.2777106679663,1.2494723246425,3.04997261322274
0,0,2.34929598819134,0,0,178.334656510583,0.114228597482567,149.978363651547,0.267691179087878,0.234454331633687,140.494156844896,0.00874689986517318,25.7020864896384,0.278071228582713,0.241254690748466,105.01008639068,1.39376633651885,27.9829142620447,0.369754075576621,0.443995310169672,24.4196326086108,1.56309754179104,25.1043206421919,0.342073881125741,0.978283169809477
0,0,0.234929598819134,0,0,17.8334656510583,0.0114228597482567,14.9978363651547,0.0267691179087878,0.0234454331633687,14.0494156844896,0.000874689986517318,2.57020864896384,0.0278071228582713,0.0241254690748466,10.501008639068,0.139376633651885,2.79829142620447,0.0369754075576621,0.0443995310169672,2.44196326086108,0.156309754179104,2.51043206421919,0.0342073881125741,0.0978283169809478
0,0,0.460462013685503,0,0,34.9535926760742,0.0223888051065831,29.3957592757032,0.0524674711012241,0.0459530490002027,27.5368547415997,0.00171439237357394,5.03760895196913,0.0545019608022118,0.0472859193866994,20.5819769325733,0.273178201957695,5.48465119536075,0.0724717988130178,0.0870230807932557,4.78624799128772,0.306367118191045,4.92044684586962,0.0670464807006453,0.191743501282658
