"hill_transfer","Km","fold_change","baseline"
1.33596567757538,114.22432301558,20.5937241729618,129.556243851381
5.42812619735021e-06,0.000482121737730549,0.000154245552163825,0.000780315741794875
5.42812619735021e-07,4.82121737730549e-05,1.54245552163825e-05,7.80315741794875e-05
1.06391273468064e-06,9.44958605951875e-05,3.02321282241097e-05,0.000152941885391795
